datasetID,institution,title,server
erdMBchla1day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla1day_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (1 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla14day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (14 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla14day_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (14 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla3day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (3 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla3day_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (3 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla8day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla8day_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (8 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchlamday,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchlamday_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2006-present, EXPERIMENTAL (Monthly Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla5day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2013-present, EXPERIMENTAL (5 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMBchla5day_LonPM180,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, 0.025 degrees, Pacific Ocean, 2013-present, EXPERIMENTAL (5 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla1day_R2022NRT,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 NRT, 2003-present (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla8day_R2022NRT,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 NRT, 2003-present (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chlamday_R2022NRT,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 NRT, 2003-present (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla1day_R2022SQ,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 SQ, 2003-present (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla8day_R202SQ,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 SQ, 2003-present (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chlamday_R2022SQ,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, R2022 SQ, 2003-present (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla1day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla1day_Lon0360,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (1 Day Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla8day,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chla8day_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (8 Day Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chlamday,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMH1chlamday_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Aqua MODIS, NPP, L3SMI, Global, 4km, Science Quality, 2003-present (Monthly Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSHchla1day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.0125\u00b0, West US, 1998-2009 (1 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSHchla3day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.0125\u00b0, West US, 1998-2009 (3 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSHchla8day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.0125\u00b0, West US, 1998-2009 (8 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSHchla14day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.0125\u00b0, West US, 2006-2009 (14 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSHchlahday,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.0125\u00b0, West US, 2009-2009 (Single Scan) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSWchla8day,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.1\u00b0, Global, 1997-2010 (8 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSWchlamday,NOAA NMFS SWFSC ERD,"Chlorophyll-a, Orbview-2 SeaWiFS, 0.1\u00b0, Global, 1997-2010 (Monthly Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chla1day,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (1 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chla1day_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (1 Day Composite) DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chla8day,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (8 Day Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chla8day_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (8 Day Composite) DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chlamday,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (Monthly Composite) DEPRECATED","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW1chlamday_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2014.0, 0.1\u00b0, Global, 1997-2010 (Monthly Composite) DEPRECATED, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chla1day,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chla1day_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (1 Day Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chla8day,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chla8day_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (8 Day Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chlamday,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdSW2018chlamday_Lon0360,NASA/GSFC OBPG,"Chlorophyll-a, Orbview-2 SeaWiFS, R2018.0, 0.1\u00b0, Global, 1997-2010 (Monthly Composite), Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdommday,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2010-2013 (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdommday_LonPM180,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2010-2013 (Monthly Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom14day,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (14 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom14day_LonPM180,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (14 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom3day,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (3 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom3day_LonPM180,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (3 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom8day,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (8 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom8day_LonPM180,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2015 (8 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom1day,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2016 (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdMWcdom1day_LonPM180,NOAA NMFS SWFSC ERD,"Chromophoric Dissolved Organic Material, Aqua MODIS, NPP, 0.0125\u00b0, West US, 2012-2016 (1 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATclddhday,NOAA NMFS SWFSC ERD,"Cloudmask, CLAVR-1, NOAA POES AVHRR, 0.0125 degrees, West US, 2007-present, Daytime (Single Scan)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATclddhday_LonPM180,NOAA NMFS SWFSC ERD,"Cloudmask, CLAVR-1, NOAA POES AVHRR, 0.0125 degrees, West US, 2007-present, Daytime (Single Scan), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATcldnhday,NOAA NMFS SWFSC ERD,"Cloudmask, CLAVR-1, NOAA POES AVHRR, 0.0125 degrees, West US, 2007-present, Nighttime (Single Scan)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdATcldnhday_LonPM180,NOAA NMFS SWFSC ERD,"Cloudmask, CLAVR-1, NOAA POES AVHRR, 0.0125 degrees, West US, 2007-present, Nighttime (Single Scan), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ECMM_Clymene_dolphin,Duke University Marine Geospatial Ecology Laboratory,Clymene Dolphin Habitat-based Marine Mammal Density Models for the U.S. Atlantic: Latest Versions,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
nrlCOAMPS3km,"Naval Research Laboratory, Monterey Marine Meteorology Division",COAMPS 3km Surface Fields,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
nrlCOAMPS3kmNogap,"Naval Research Laboratory, Monterey Marine Meteorology Division","COAMPS 3km Surface Fields (Reanalysis, No Gaps)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
nrlCOAMPS3kmGrid,"Naval Research Laboratory, Monterey Marine Meteorology Division",COAMPS Surface Fields Grid,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ECMM_Common_bottlenose_dolphin,Duke University Marine Geospatial Ecology Laboratory,Common Bottlenose Dolphin Habitat-based Marine Mammal Density Models for the U.S. Atlantic: Latest Versions,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ECMM_Common_minke_whale,Duke University Marine Geospatial Ecology Laboratory,Common Minke Whale Habitat-based Marine Mammal Density Models for the U.S. Atlantic: Latest Versions,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
FRDCPSTrawlLHHaulCatch,NOAA-Fisheries/Southwest Fisheries Science Center,CPS Trawl Life History Haul Catch Data,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
FRDCPSTrawlLHLengthFrequency,NOAA-Fisheries/Southwest Fisheries Science Center,CPS Trawl Life History Length Frequency Data,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
FRDCPSTrawlLHSpecimen,NOAA-Fisheries/Southwest Fisheries Science Center,CPS Trawl Life History Specimen Data,"https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdTAgeomday,NOAA NMFS SWFSC ERD,"Currents, Geostrophic, Aviso, 0.25 degrees, Global, 1992-2009 (Monthly Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdTAgeomday_LonPM180,NOAA NMFS SWFSC ERD,"Currents, Geostrophic, Aviso, 0.25 degrees, Global, 1992-2009 (Monthly Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdTAgeo1day,NOAA NMFS SWFSC ERD,"Currents, Geostrophic, Aviso, 0.25 degrees, Global, 1992-2012 (1 Day Composite)","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
erdTAgeo1day_LonPM180,NOAA NMFS SWFSC ERD,"Currents, Geostrophic, Aviso, 0.25 degrees, Global, 1992-2012 (1 Day Composite), Lon+/-180","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrA6,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Alaska - North Slope, RTV, Near-Real Time, 2010-present, Hourly, 6km","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrA6_Lon0360,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Alaska - North Slope, RTV, Near-Real Time, 2010-present, Hourly, 6km, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrP2,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Puerto Rico and the US Virgin Islands, RTV, Near-Real Time, 2012-present, Hourly, 2km","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrP2_Lon0360,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Puerto Rico and the US Virgin Islands, RTV, Near-Real Time, 2012-present, Hourly, 2km, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrP6,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Puerto Rico and the US Virgin Islands, RTV, Near-Real Time, 2012-present, Hourly, 6km","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrP6_Lon0360,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, Puerto Rico and the US Virgin Islands, RTV, Near-Real Time, 2012-present, Hourly, 6km, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrE1,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, US East Coast and Gulf of Mexico, RTV, Near-Real Time, 2012-present, Hourly, 1km","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrE1_Lon0360,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, US East Coast and Gulf of Mexico, RTV, Near-Real Time, 2012-present, Hourly, 1km, Lon0360","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
ucsdHfrE2,"Coastal Observing Research and Development Center, Scripps Institution of Oceanography","Currents, HF Radar, US East Coast and Gulf of Mexico, RTV, Near-Real Time, 2012-present, Hourly, 2km","https://coastwatch.pfeg.noaa.gov/erddap/tabledap/allDatasets.html?datasetID,institution,title"
